FRAMENO,TDEP,DSOZ,HDRA,PEFZ,RHOZ,RXOZ,TIME,RSOZ
11818,70.866,0.43879884,0.20321262,9.3932,2.1719143,0.057089135,263.0,0.21629655
11815,71.0184,0.44401515,0.2009238,9.330638,2.1648881,0.057447493,268.75,0.22560637
11812,71.1708,0.45311466,0.20088565,9.277011,2.1646104,0.06029398,268.75,0.2274714
11809,71.3232,0.46546024,0.2065202,9.250255,2.1742034,0.062175043,269.75,0.23200619
11806,71.4756,0.4807912,0.21662843,9.230117,2.1922424,0.061129175,264.75,0.22502896
11803,71.628,0.49116823,0.224208,9.228814,2.201359,0.059137914,267.25,0.23637746
11800,71.780396,0.5004008,0.22919834,9.217742,2.2050986,0.059494227,269.75,0.23981613
11797,71.9328,0.5080436,0.23166454,9.212173,2.2027402,0.060756695,270.5,0.2377615
11794,72.0852,0.51086915,0.23025966,9.231077,2.1961641,0.06106673,267.75,0.23676462
11791,72.2376,0.5040501,0.22257566,9.265843,2.1845577,0.060754407,268.0,0.22228692
11788,72.39,0.49858257,0.21907878,9.307391,2.1860201,0.059848398,262.75,0.2142688
11785,72.5424,0.49532095,0.22007024,9.336228,2.1965623,0.05908672,268.25,0.2213925
11782,72.6948,0.49473742,0.22479534,9.361871,2.2110696,0.058872137,267.75,0.23630501
11779,72.8472,0.4939544,0.22843361,9.3707,2.2231221,0.058869224,263.25,0.24833141
11776,72.999596,0.49396044,0.23013425,9.371199,2.2299812,0.05971374,274.5,0.24226634
11773,73.152,0.49851152,0.23344827,9.364308,2.2370014,0.0592605,260.25,0.24964225
11770,73.3044,0.5025815,0.23724651,9.370861,2.2396436,0.05905373,266.25,0.24339314
11767,73.4568,0.50705415,0.24376321,9.394953,2.2473693,0.059612125,262.75,0.2448554
11764,73.6092,0.5053624,0.24518085,9.426915,2.2505617,0.060281593,264.0,0.25152075
11761,73.7616,0.5019869,0.24275279,9.442052,2.251996,0.060881913,264.5,0.24539821
11758,73.914,0.493711,0.23599958,9.434419,2.242325,0.05975168,266.5,0.2428944
11755,74.0664,0.48928696,0.23349571,9.425214,2.2342303,0.059489097,265.75,0.22881548
11752,74.218796,0.48575762,0.23215318,9.416503,2.2268403,0.057865202,273.25,0.23362751
11749,74.3712,0.48723254,0.2319318,9.405787,2.2282894,0.057959586,263.0,0.23347692
11746,74.5236,0.48503816,0.2273966,9.389896,2.2260053,0.057329167,269.0,0.23728536
11743,74.676,0.4843265,0.22282863,9.386504,2.224965,0.058239363,268.25,0.23912112
11740,74.8284,0.48791233,0.22110367,9.388805,2.2281299,0.058183737,268.5,0.23343563
11737,74.9808,0.49683768,0.22466707,9.38325,2.2383802,0.05849827,267.5,0.23167975
11734,75.1332,0.5097911,0.23604488,9.37876,2.255014,0.058547482,266.25,0.23702322
11731,75.2856,0.5165049,0.2461834,9.380902,2.262172,0.058651187,273.75,0.23881096
11728,75.437996,0.51916385,0.2525668,9.403347,2.2636244,0.058582768,268.75,0.2320615
11725,75.5904,0.51296693,0.24917173,9.411041,2.2564373,0.05771041,263.75,0.21530935
11722,75.7428,0.504243,0.24160886,9.423758,2.2475102,0.057875548,265.75,0.21702221
11719,75.8952,0.49473917,0.23310804,9.421192,2.238523,0.05741281,270.0,0.21577333
11716,76.0476,0.4894523,0.22971964,9.417203,2.233296,0.05749554,263.0,0.23213445
11713,76.2,0.4892577,0.23232222,9.411624,2.2351565,0.058126777,274.25,0.23003557
11710,76.3524,0.49120426,0.23619771,9.402333,2.2388716,0.05805888,265.5,0.24148814
11707,76.5048,0.49653333,0.24101186,9.391626,2.2454722,0.058680817,267.5,0.25281507
11704,76.657196,0.4999901,0.24092889,9.375364,2.2462265,0.05817635,270.75,0.25438213
11701,76.8096,0.5047336,0.2411151,9.374512,2.24825,0.058714774,265.5,0.24485928
11698,76.962,0.506771,0.24055481,9.389534,2.250452,0.058126993,271.75,0.24897648
11695,77.1144,0.5088024,0.24403143,9.421443,2.2555597,0.0583205,266.0,0.24097347
11692,77.2668,0.5060375,0.243083,9.450509,2.2499814,0.05844406,272.75,0.2395963
11689,77.4192,0.50634813,0.24358678,9.468229,2.2440338,0.05817659,276.5,0.22608685
11686,77.5716,0.51063895,0.24631786,9.472664,2.2437978,0.058347587,273.75,0.23110262
11683,77.724,0.51703215,0.25177515,9.463657,2.251395,0.05785356,265.0,0.2270314
11680,77.876396,0.5199167,0.25319123,9.456989,2.2546973,0.058309663,271.0,0.23619595
11677,78.0288,0.519436,0.24995136,9.432344,2.2545605,0.058133233,273.75,0.24080198
11674,78.1812,0.5190277,0.24746227,9.416617,2.2567387,0.057959512,279.0,0.24165574
11671,78.333595,0.5183707,0.24584031,9.414725,2.2624602,0.05762062,271.25,0.23416674
11668,78.486,0.52270925,0.24966526,9.422203,2.2775726,0.05759533,266.75,0.23356578
11665,78.6384,0.53304106,0.2595048,9.431545,2.3001897,0.05781905,271.25,0.23602808
11662,78.7908,0.54188055,0.26851392,9.437436,2.3183799,0.057559144,269.75,0.24072587
11659,78.9432,0.5373367,0.26580453,9.4450035,2.3115935,0.058146257,278.25,0.23063552
11656,79.0956,0.5265874,0.25601912,9.444089,2.289448,0.05882378,267.25,0.23857431
11653,79.248,0.518228,0.24699211,9.42297,2.2650795,0.058823403,265.75,0.22796576
11650,79.4004,0.5234517,0.24782181,9.4115925,2.2583911,0.05852959,271.75,0.24557523
11647,79.552795,0.5257675,0.2446065,9.398239,2.2530484,0.058028504,274.25,0.24509758
11644,79.7052,0.5292542,0.24568057,9.402569,2.2544172,0.05819667,263.75,0.2461866
11641,79.8576,0.5295131,0.24787569,9.419131,2.254086,0.0583919,262.25,0.2392258
11638,80.01,0.5341882,0.25697303,9.445727,2.2637272,0.059348773,276.25,0.23793684
11635,80.1624,0.52948034,0.25462747,9.45826,2.264691,0.060091686,270.75,0.24726693
11632,80.3148,0.5233738,0.2508049,9.445065,2.2681575,0.061119247,267.75,0.24909121
11629,80.4672,0.51625735,0.24622107,9.421674,2.2704558,0.060509916,272.5,0.2300883
11626,80.6196,0.5176409,0.2515645,9.374065,2.2970033,0.060481597,268.75,0.2208031
11623,80.771996,0.523104,0.2648461,9.313754,2.344919,0.060251277,276.0,0.21753064
11620,80.9244,0.5343818,0.28334713,9.258572,2.3982744,0.060671944,270.25,0.22179668
11617,81.0768,0.53983176,0.28878522,9.224955,2.4028597,0.061050903,267.0,0.21542943
11614,81.2292,0.53937197,0.27924132,9.192181,2.3616552,0.060585413,278.75,0.21706332
11611,81.3816,0.5332041,0.25988555,9.1599455,2.3016257,0.06064366,272.0,0.22390448
11608,81.534,0.5340636,0.25072026,9.132974,2.273698,0.05947512,265.75,0.23927066
11605,81.6864,0.53491706,0.245363,9.138912,2.2619925,0.060296636,272.25,0.23512447
11602,81.8388,0.53791934,0.24414682,9.176915,2.2549706,0.059980564,276.5,0.23349799
11599,81.991196,0.5395482,0.24292469,9.23338,2.2422564,0.060645886,265.5,0.22736113
11596,82.1436,0.55179745,0.2562915,9.301664,2.2527425,0.059335176,270.0,0.22902097
11593,82.296,0.5624589,0.27124763,9.365649,2.2778404,0.058943044,275.75,0.22565329
11590,82.4484,0.5694066,0.28557253,9.432166,2.3110044,0.05844825,272.5,0.24606553
11587,82.6008,0.5638346,0.28565836,9.499483,2.322955,0.058086693,265.75,0.24690735
11584,82.7532,0.5560278,0.28314805,9.573376,2.3222039,0.058344983,265.5,0.24364048
11581,82.9056,0.5544773,0.28572488,9.642836,2.3273559,0.057891827,267.0,0.23125556
11578,83.058,0.557479,0.29092813,9.6908455,2.3408732,0.058272928,272.5,0.23449178
11575,83.210396,0.56309366,0.2987995,9.696181,2.362175,0.057283733,267.0,0.24286617
11572,83.3628,0.5605208,0.2985947,9.694447,2.3700285,0.057223056,267.75,0.25309205
11569,83.5152,0.55391383,0.29408908,9.679987,2.3740084,0.056774054,272.0,0.24866953
11566,83.6676,0.5429327,0.28652477,9.680033,2.3699975,0.0563192,279.0,0.24327065
11563,83.82,0.5337789,0.2815523,9.683905,2.3625665,0.056776065,273.5,0.24481036
11560,83.9724,0.5307142,0.28035235,9.705841,2.3545024,0.056644764,266.25,0.24280868
11557,84.1248,0.5327345,0.28022146,9.722315,2.3532498,0.05738336,273.75,0.25164512
11554,84.2772,0.5334028,0.28126,9.750195,2.3582225,0.057268135,274.75,0.24081679
11551,84.429596,0.5261386,0.27936196,9.797403,2.3579838,0.05695222,273.75,0.23596175
11548,84.582,0.5194781,0.2789669,9.839853,2.3580024,0.05701164,264.75,0.22468759
11545,84.7344,0.51390314,0.2728095,9.833886,2.348523,0.056133613,273.25,0.22651662
11542,84.8868,0.50820804,0.26482582,9.781477,2.3315766,0.05538953,274.25,0.22781384
11539,85.0392,0.5037931,0.26117277,9.738186,2.317736,0.05615723,270.75,0.24616423
11536,85.1916,0.5000895,0.25885344,9.715334,2.3109431,0.056980066,265.5,0.2534777
11533,85.344,0.49634123,0.2537861,9.676318,2.3073866,0.0564359,274.5,0.24274054
11530,85.4964,0.4886979,0.24190903,9.62773,2.294371,0.0567345,273.25,0.23564212
11527,85.648796,0.48795494,0.23874712,9.585496,2.2905416,0.057274997,266.5,0.23460662
11524,85.8012,0.4994143,0.25048327,9.570516,2.3064008,0.057983983,268.25,0.19000454
11521,85.9536,0.51607686,0.26637053,9.57092,2.3265524,0.05846637,271.25,0.18244205
11518,86.105995,0.52770567,0.27701664,9.54575,2.3381486,0.05939359,268.75,0.18467079
11515,86.2584,0.5292413,0.27840447,9.531726,2.3331254,0.05925867,269.75,0.23119561
11512,86.4108,0.5244303,0.2755444,9.51554,2.3264148,0.057553243,265.75,0.2264497
11509,86.5632,0.5159986,0.27025056,9.5250635,2.3192098,0.057412505,271.25,0.22554855
11506,86.7156,0.505517,0.26152825,9.530508,2.3119366,0.05843352,272.25,0.20837064
11503,86.868,0.49424013,0.25197697,9.525765,2.3015442,0.058609456,278.0,0.22573312
11500,87.0204,0.48598486,0.2449913,9.522897,2.291013,0.05813428,269.75,0.23034182
11497,87.1728,0.48578227,0.24422908,9.4992485,2.2866862,0.056633215,270.25,0.24429739
11494,87.325195,0.49049574,0.24888992,9.482153,2.2840466,0.05613186,278.25,0.2501621
11491,87.4776,0.50146616,0.25735617,9.4775715,2.2892811,0.056837615,272.5,0.2533725
11488,87.63,0.505518,0.26114082,9.478845,2.2884402,0.057728425,268.0,0.22219786
11485,87.7824,0.50641257,0.26014972,9.473189,2.2847776,0.057166383,270.25,0.2150489
11482,87.9348,0.5035927,0.2557268,9.417198,2.2779336,0.057617288,271.75,0.20827268
11479,88.0872,0.5026237,0.25148153,9.355345,2.2713945,0.057971604,276.0,0.23633814
11476,88.2396,0.49958882,0.24755526,9.301418,2.2628596,0.057486407,270.25,0.2355922
11473,88.392,0.49985838,0.2475133,9.29883,2.25925,0.0563914,271.25,0.24321868
11470,88.544395,0.5006373,0.24677014,9.303458,2.2571838,0.05630328,267.5,0.22813857
11467,88.6968,0.5062577,0.24712348,9.278034,2.262109,0.057883978,269.5,0.21971776
11464,88.8492,0.5073732,0.24402666,9.229381,2.2587502,0.059432033,271.5,0.22611172
11461,89.0016,0.5128226,0.24765682,9.184591,2.265012,0.05928804,264.25,0.23910433
11458,89.154,0.5141753,0.24954653,9.172993,2.2644007,0.059025116,264.25,0.23817186
11455,89.3064,0.5149118,0.24993253,9.172603,2.2619045,0.059106033,275.5,0.23275691
11452,89.4588,0.5090368,0.24436927,9.171304,2.24623,0.059316725,273.25,0.22565931
11449,89.6112,0.51034683,0.24455655,9.184635,2.2424111,0.058150332,268.75,0.22169265
11446,89.763596,0.51232266,0.24491143,9.199612,2.243782,0.0575174,268.25,0.22804123
11443,89.916,0.51745903,0.24831963,9.238408,2.2537,0.057986792,273.25,0.22894773
11440,90.0684,0.5242077,0.25453615,9.281078,2.2708402,0.05913001,268.75,0.24081522
11437,90.2208,0.5287874,0.25878167,9.335712,2.2825794,0.059617598,278.25,0.24955079
11434,90.3732,0.53665924,0.26625443,9.388033,2.2984333,0.05810121,269.75,0.25799474
11431,90.5256,0.5345048,0.26543784,9.469978,2.2940247,0.0573662,273.25,0.22786105
11428,90.678,0.5244107,0.26397347,9.552869,2.2849166,0.057090633,269.25,0.22206168
11425,90.8304,0.5097172,0.26109552,9.630602,2.2752814,0.059803694,273.75,0.19974495
11422,90.982796,0.4930458,0.2556162,9.662342,2.2685328,0.059709284,273.25,0.214441
11419,91.1352,0.48454502,0.25046992,9.664572,2.2662075,0.059965238,268.75,0.21201587
11416,91.2876,0.47891304,0.2412262,9.638725,2.2542832,0.057568908,268.75,0.23951805
11413,91.44,0.47564492,0.23247981,9.5984335,2.2416868,0.05820955,268.5,0.2270742
11410,91.5924,0.47203937,0.22512746,9.575405,2.2313535,0.05815735,274.25,0.23772348
11407,91.7448,0.47077328,0.22172117,9.580135,2.231229,0.05852311,270.75,0.2353591
11404,91.8972,0.4754967,0.22443652,9.593227,2.2428102,0.05802968,274.5,0.23141386
11401,92.0496,0.48151958,0.22865462,9.587731,2.256791,0.059749365,263.25,0.22057211
11398,92.201996,0.4846389,0.2326138,9.578641,2.2663155,0.05813784,269.75,0.21741761
11395,92.3544,0.48933125,0.23877239,9.565872,2.277458,0.057158593,269.75,0.22750534
11392,92.5068,0.48918465,0.24068928,9.593588,2.2788315,0.055704493,272.25,0.23408212
11389,92.6592,0.48020867,0.2359953,9.628313,2.2702641,0.056066297,274.25,0.24224383
11386,92.8116,0.4698577,0.22968984,9.68786,2.2576747,0.05491763,272.25,0.25315884
11383,92.964,0.46180922,0.22698498,9.727507,2.2519786,0.054123037,266.5,0.25082436
11380,93.1164,0.4542726,0.22154021,9.755137,2.2472336,0.054898705,270.25,0.2543768
11377,93.2688,0.44620895,0.21424317,9.726417,2.2519574,0.05527446,272.25,0.23430113
11374,93.421196,0.44386515,0.215307,9.671204,2.286933,0.055797912,271.0,0.23361501
11371,93.5736,0.4474804,0.22889781,9.622624,2.355682,0.05451416,271.5,0.23499729
11368,93.726,0.44720465,0.24232888,9.625484,2.4175801,0.05457826,263.75,0.2502381
11365,93.878395,0.44020712,0.24235368,9.641239,2.4258142,0.05347918,272.25,0.24866511
11362,94.0308,0.42402744,0.2234714,9.619851,2.3615518,0.05386121,266.5,0.23191947
11359,94.1832,0.4195043,0.2086463,9.517265,2.2927003,0.05404968,271.25,0.23936252
11356,94.3356,0.42507604,0.20315242,9.36664,2.2533238,0.05551603,271.5,0.22726192
11353,94.488,0.44374475,0.21288586,9.21018,2.2585366,0.05734625,261.5,0.24254213
11350,94.640396,0.45509657,0.21760058,9.113746,2.258606,0.057704184,268.25,0.23141229
11347,94.7928,0.45523638,0.21294022,9.050281,2.2437007,0.05810009,265.0,0.2474071
11344,94.9452,0.45477036,0.20588207,9.007644,2.2290514,0.0610062,269.5,0.22520818
11341,95.097595,0.45909417,0.203969,8.955687,2.2244856,0.06207339,264.0,0.20137633
11338,95.25,0.47557306,0.21485782,8.924541,2.2335587,0.06202096,266.75,0.1918521
11335,95.4024,0.4926085,0.22811508,8.915556,2.2373397,0.0604238,264.75,0.21247329
11332,95.5548,0.50163674,0.23496735,8.91786,2.227061,0.06179455,264.75,0.22234559
11329,95.7072,0.50642514,0.23880136,8.914265,2.2217567,0.061492536,271.75,0.21603283
11326,95.8596,0.5067042,0.24161506,8.913682,2.2236412,0.06041362,260.5,0.21624832
11323,96.012,0.5080691,0.24627113,8.912145,2.236467,0.05943906,244.75,0.22255819
11320,96.1644,0.5053303,0.24456441,8.905533,2.2392719,0.060582314,240.75,0.21566907
11317,96.316795,0.5023874,0.23796916,8.885666,2.2354198,0.06095132,239.75,0.21588801
11314,96.4692,0.50276434,0.23349583,8.860234,2.2304084,0.0602097,231.25,0.2373276
11311,96.6216,0.5052936,0.2312988,8.861826,2.221435,0.058629345,214.5,0.2452253
11308,96.774,0.5108748,0.23471415,8.896264,2.2174876,0.05879461,214.5,0.233488
11305,96.9264,0.5128136,0.23733497,8.974272,2.2159054,0.059181184,204.75,0.23049717
11302,97.0788,0.5115553,0.24018943,9.072001,2.223126,0.05868648,201.25,0.21986994
11299,97.2312,0.505842,0.24215806,9.151816,2.2342203,0.05843026,188.25,0.22900048
11296,97.3836,0.49997202,0.24439919,9.218937,2.2430153,0.058820367,191.25,0.21405882
11293,97.535995,0.4980082,0.24776268,9.261346,2.2528403,0.059650008,188.5,0.22656994
11290,97.6884,0.4989502,0.25236154,9.294922,2.2604198,0.058196645,183.5,0.22746447
11287,97.8408,0.4937823,0.25331473,9.324239,2.2590919,0.0574731,154.0,0.2401352
11284,97.9932,0.48638806,0.25052977,9.359033,2.251087,0.05735018,148.75,0.23379588
11281,98.1456,0.47896752,0.24099505,9.35422,2.2399585,0.05776203,148.5,0.22820115
11278,98.298,0.4771725,0.22965765,9.307741,2.2313569,0.05736716,146.0,0.22675732
11275,98.4504,0.4745175,0.2173922,9.23574,2.2217274,0.056580637,147.0,0.23466778
11272,98.6028,0.47258317,0.20994592,9.206609,2.213197,0.057545554,151.75,0.22631273
11269,98.755196,0.47708097,0.21056986,9.225979,2.2156432,0.058771648,151.5,0.23665164
11266,98.9076,0.48288324,0.21779299,9.282968,2.2240224,0.05825747,151.25,0.22279252
11263,99.06,0.4874994,0.22788668,9.367297,2.2381892,0.057972282,146.5,0.2408817
11260,99.2124,0.48561636,0.23374248,9.438099,2.2472224,0.057822622,152.25,0.23646507
11257,99.3648,0.48522097,0.23802495,9.494068,2.2549758,0.05827559,152.25,0.24717303
11254,99.5172,0.48369646,0.23778224,9.509266,2.2541656,0.057222888,150.75,0.22578815
11251,99.6696,0.48362514,0.23612738,9.504695,2.251931,0.056940608,153.25,0.2456715
11248,99.822,0.48451594,0.23348379,9.472854,2.2510743,0.057111014,151.25,0.22957113
11245,99.974396,0.4881187,0.23476887,9.412139,2.2546935,0.057548877,146.5,0.23209973
11242,100.1268,0.49570948,0.24025989,9.373283,2.2609532,0.056818902,150.5,0.22235543
11239,100.2792,0.4982658,0.24121118,9.341295,2.2611718,0.055921942,150.75,0.24137141
11236,100.4316,0.49306118,0.23667622,9.357378,2.2551153,0.055897206,152.5,0.2342341
11233,100.584,0.4850624,0.23032618,9.366383,2.2515135,0.057321694,147.25,0.23729885
11230,100.7364,0.47478592,0.22499561,9.379388,2.2472143,0.05810056,154.0,0.2320627
11227,100.8888,0.47008425,0.22354889,9.375079,2.249961,0.057124615,147.0,0.22770384
11224,101.0412,0.4602488,0.2191391,9.354486,2.247086,0.05814625,150.0,0.23706496
11221,101.193596,0.458236,0.22032332,9.315782,2.2568464,0.058383826,146.25,0.2415553
11218,101.346,0.45386893,0.21681476,9.273912,2.2565508,0.058225807,152.25,0.24550937
11215,101.4984,0.4587916,0.21691227,9.22237,2.2595243,0.05625437,142.25,0.2306262
11212,101.650795,0.47300285,0.22471666,9.191411,2.2677727,0.055996686,153.75,0.24377784
11209,101.8032,0.4941046,0.24164653,9.219088,2.2861419,0.056776125,150.75,0.22071126
11206,101.9556,0.50204295,0.25250912,9.299584,2.2911701,0.057908136,150.25,0.23955297
11203,102.108,0.49380222,0.2505932,9.384432,2.276037,0.057600547,149.25,0.24592167
11200,102.2604,0.4805174,0.24396825,9.422607,2.2557786,0.057225924,149.5,0.22835699
11197,102.412796,0.4756388,0.24201298,9.411799,2.2461777,0.057397418,147.75,0.21336944
11194,102.5652,0.47130892,0.23894393,9.386832,2.2363927,0.05797621,150.75,0.22032829
11191,102.7176,0.46783516,0.23131645,9.336428,2.2246938,0.057764698,151.5,0.22138527
11188,102.869995,0.4682678,0.22585797,9.272055,2.2170873,0.058161125,150.75,0.23003271
11185,103.0224,0.478923,0.22567952,9.203744,2.220742,0.059017643,152.75,0.21825458
11182,103.1748,0.49189934,0.22886658,9.153568,2.2290154,0.05873774,151.75,0.22990991
11179,103.3272,0.49658474,0.22854972,9.13995,2.229884,0.057710107,148.25,0.22890939
11176,103.4796,0.49664274,0.2288711,9.149208,2.231547,0.05691046,152.25,0.24571683
11173,103.631996,0.49658334,0.23308682,9.149938,2.2382076,0.057375617,147.25,0.23893486
11170,103.7844,0.5012223,0.24139762,9.132799,2.2521503,0.05894962,146.0,0.2372241
11167,103.9368,0.5025084,0.24357438,9.09738,2.2549095,0.059347812,151.5,0.23662427
11164,104.089195,0.5013664,0.2386756,9.04603,2.2502112,0.05938614,147.25,0.24197426
11161,104.2416,0.49988496,0.23284984,9.008717,2.2437432,0.058775503,151.25,0.22750713
11158,104.394,0.49509913,0.22597623,8.97882,2.239068,0.05911201,144.5,0.23411267
11155,104.5464,0.4913303,0.22446847,8.96484,2.2387693,0.058850475,146.25,0.23362225
11152,104.6988,0.48225772,0.2194364,8.949107,2.2284615,0.05773552,148.25,0.2490956
11149,104.8512,0.48068184,0.21761394,8.924571,2.2222784,0.058696598,148.75,0.24312738
11146,105.0036,0.4827147,0.21575546,8.877345,2.215902,0.059162453,145.75,0.24002492
11143,105.156,0.49391925,0.21846962,8.843788,2.2208765,0.05920286,151.75,0.23127316
11140,105.308395,0.5056654,0.2247746,8.802259,2.2346108,0.058935028,152.5,0.23078482
11137,105.4608,0.51507,0.23066783,8.799088,2.2471936,0.059335005,148.0,0.22107473
11134,105.6132,0.5198122,0.23567653,8.782671,2.2583156,0.059943,146.75,0.21706133
11131,105.7656,0.52197635,0.24151182,8.776925,2.2604828,0.05943526,150.0,0.22538929
11128,105.918,0.5235461,0.2463913,8.76785,2.2606187,0.059818763,156.5,0.24385528
11125,106.0704,0.5213053,0.24387288,8.722949,2.2497027,0.061416358,150.75,0.22626199
11122,106.2228,0.51931846,0.23778582,8.654822,2.2398531,0.06325357,147.25,0.22965041
11119,106.3752,0.52627796,0.24170375,8.561173,2.2581778,0.06352532,146.0,0.21845938
11116,106.527596,0.54058677,0.259593,8.507345,2.3072762,0.06261709,147.5,0.23262297
11113,106.68,0.5559605,0.28256822,8.503941,2.3593943,0.0632583,151.75,0.22164945
11110,106.8324,0.5637416,0.29081297,8.576687,2.3674262,0.063519314,151.75,0.2239679
11107,106.9848,0.55783296,0.2743919,8.656583,2.3171725,0.062124737,147.0,0.20748742
11104,107.1372,0.5510607,0.25384307,8.736197,2.2578778,0.060787324,149.25,0.21677376
11101,107.2896,0.5447781,0.24026465,8.798651,2.2189412,0.060969677,148.0,0.23290597
11098,107.442,0.55022204,0.24455905,8.861978,2.2222457,0.061331496,147.25,0.24810219
11095,107.5944,0.56221414,0.25509953,8.932797,2.2456663,0.06115767,147.75,0.2488588
11092,107.746796,0.57101357,0.26409435,9.002428,2.269857,0.05933734,149.25,0.25339976
11089,107.8992,0.5668626,0.26051617,9.100981,2.2715085,0.05957741,149.25,0.22921738
11086,108.0516,0.5539038,0.25415587,9.192851,2.2636385,0.05882411,154.75,0.20958291
11083,108.204,0.54335225,0.25364447,9.272938,2.2610881,0.058895204,145.25,0.19556546
11080,108.3564,0.5408182,0.26217008,9.335926,2.274951,0.057053592,151.25,0.21788321
